time,latitude,longitude,gids
2016-6-8T11:7:19,"35.37799394","139.50694608","161"
2016-6-8T11:7:20,"35.37799393","139.50694608","161"
2016-6-8T11:7:23,"35.3779958","139.5069229","161"
2016-6-8T11:7:24,"35.37799209","139.50690282","161"
2016-6-8T11:7:27,"35.37797188","139.50685713","161"
2016-6-8T11:7:28,"35.37796437","139.50684176","161"
2016-6-8T11:7:31,"35.3779361","139.50677498","161"
2016-6-8T11:7:32,"35.37792389","139.50674824","161"
2016-6-8T11:7:35,"35.37783407","139.5065725","161"
2016-6-8T11:7:36,"35.37781021","139.50652189","161"
2016-6-8T11:7:39,"35.37774673","139.50639483","161"
2016-6-8T11:7:40,"35.37771916","139.50634639","161"
2016-6-8T11:7:43,"35.37764482","139.50619579","161"
2016-6-8T11:7:44,"35.37761829","139.50614381","161"
2016-6-8T11:7:45,"35.37759386","139.50609412","161"
2016-6-8T11:7:48,"35.37752822","139.50595369","161"
2016-6-8T11:7:49,"35.3775074","139.50590807","161"
2016-6-8T11:8:24,"35.37631366","139.50473967","161"
2016-6-8T11:8:25,"35.37627712","139.50472576","161"
2016-6-8T11:8:26,"35.37623706","139.50469712","161"
2016-6-8T11:8:29,"35.37612274","139.50462432","161"
2016-6-8T11:8:32,"35.37601255","139.50455494","161"
2016-6-8T11:8:33,"35.37599089","139.50453987","161"
2016-6-8T11:8:36,"35.37593562","139.5044938","161"
2016-6-8T11:8:37,"35.37592358","139.50448269","161"
2016-6-8T11:8:38,"35.37591461","139.50447783","161"
2016-6-8T11:8:41,"35.37589339","139.50446196","161"
2016-6-8T11:8:42,"35.37588225","139.5044557","161"
2016-6-8T11:8:45,"35.37583422","139.5044279","161"
2016-6-8T11:8:46,"35.3758169","139.50441762","161"
2016-6-8T11:8:49,"35.37576482","139.50438671","161"
2016-6-8T11:8:50,"35.37574588","139.50437496","161"
2016-6-8T11:8:53,"35.37569135","139.50433732","161"
2016-6-8T11:8:54,"35.37567435","139.50432729","161"
2016-6-8T11:8:57,"35.37562629","139.50429981","161"
2016-6-8T11:8:58,"35.37561263","139.50429135","161"
2016-6-8T11:9:1,"35.37558876","139.50427202","161"
2016-6-8T11:9:2,"35.37558332","139.50426865","161"
2016-6-8T11:9:5,"35.37556576","139.50425755","161"
2016-6-8T11:9:6,"35.37556007","139.50425358","161"
2016-6-8T11:9:9,"35.3755342","139.50423509","161"
2016-6-8T11:9:10,"35.37552235","139.50422861","161"
2016-6-8T11:9:13,"35.37548288","139.50420246","161"
2016-6-8T11:9:14,"35.37546922","139.50419395","161"
2016-6-8T11:9:17,"35.37542287","139.50416609","161"
2016-6-8T11:9:18,"35.37540536","139.50415582","161"
2016-6-8T11:9:21,"35.37535155","139.50412648","161"
2016-6-8T11:9:22,"35.375333","139.50411593","161"
2016-6-8T11:9:25,"35.37527814","139.50408317","161"
2016-6-8T11:9:26,"35.37526297","139.50407327","161"
2016-6-8T11:9:29,"35.37524106","139.50406551","161"
2016-6-8T11:9:30,"35.37524106","139.50406551","161"
2016-6-8T11:9:31,"35.37523638","139.50406512","161"
2016-6-8T11:9:34,"35.37522965","139.50406398","161"
2016-6-8T11:9:37,"35.37522228","139.50406136","161"
2016-6-8T11:9:38,"35.37522106","139.50406125","161"
2016-6-8T11:9:39,"35.3752199","139.50406097","161"
2016-6-8T11:9:42,"35.37521084","139.50405605","161"
2016-6-8T11:9:43,"35.3752036","139.50405179","161"
2016-6-8T11:9:46,"35.37516743","139.50402969","161"
2016-6-8T11:9:49,"35.37510419","139.50399203","161"
2016-6-8T11:9:50,"35.37508049","139.50397764","161"
2016-6-8T11:9:51,"35.37505748","139.5039641","161"
2016-6-8T11:9:54,"35.3749939","139.50392522","161"
2016-6-8T11:9:55,"35.37497394","139.50391311","161"
2016-6-8T11:9:58,"35.3749126","139.50387661","161"
2016-6-8T11:9:59,"35.37489292","139.50386461","161"
2016-6-8T11:10:2,"35.37484317","139.50383249","161"
2016-6-8T11:10:3,"35.37482996","139.50382395","161"
2016-6-8T11:10:6,"35.37479157","139.50380227","161"
2016-6-8T11:10:7,"35.37477863","139.50379311","161"
2016-6-8T11:10:10,"35.3747329","139.50376263","161"
2016-6-8T11:10:11,"35.37471704","139.50375268","161"
2016-6-8T11:10:14,"35.37467205","139.50372711","161"
2016-6-8T11:10:15,"35.37465871","139.50371871","161"
2016-6-8T11:10:18,"35.3746193","139.50369905","161"
2016-6-8T11:10:19,"35.37460831","139.50369192","161"
2016-6-8T11:10:20,"35.37461072","139.50369244","161"
2016-6-8T11:10:23,"35.37461383","139.50369581","161"
2016-6-8T11:10:24,"35.37461309","139.50369657","161"
2016-6-8T11:10:27,"35.37461035","139.50369744","161"
2016-6-8T11:10:28,"35.37460977","139.50369746","161"
2016-6-8T11:10:31,"35.37460852","139.50369746","161"
2016-6-8T11:10:32,"35.37460835","139.50369751","161"
2016-6-8T11:10:35,"35.37460811","139.50369756","161"
2016-6-8T11:10:36,"35.37460809","139.50369756","161"
2016-6-8T11:10:39,"35.37460806","139.50369757","161"
2016-6-8T11:10:40,"35.37460806","139.50369756","161"
2016-6-8T11:10:43,"35.37460803","139.50369755","161"
2016-6-8T11:10:44,"35.37460802","139.50369754","161"
2016-6-8T11:10:47,"35.374608","139.50369752","161"
2016-6-8T11:10:48,"35.37460636","139.50369648","161"
2016-6-8T11:10:51,"35.37458423","139.50368015","161"
2016-6-8T11:10:52,"35.37457129","139.5036709","161"
2016-6-8T11:10:55,"35.37450094","139.50362295","161"
2016-6-8T11:10:56,"35.37445956","139.50359618","161"
2016-6-8T11:10:59,"35.37428445","139.50349299","160"
2016-6-8T11:11:0,"35.37422581","139.50345667","160"
2016-6-8T11:11:3,"35.37405482","139.50335993","160"
2016-6-8T11:11:4,"35.37399424","139.50331941","160"
2016-6-8T11:11:7,"35.3737833","139.50319774","160"
2016-6-8T11:11:8,"35.37371298","139.50315583","160"
2016-6-8T11:11:11,"35.37343331","139.50302276","160"
2016-6-8T11:11:12,"35.37335122","139.50298442","160"
2016-6-8T11:11:15,"35.3731229","139.50279054","160"
2016-6-8T11:11:16,"35.37305544","139.50275938","160"
2016-6-8T11:11:19,"35.37285816","139.50261275","160"
2016-6-8T11:11:20,"35.37278492","139.50256913","160"
2016-6-8T11:11:23,"35.37259287","139.50242526","160"
2016-6-8T11:11:24,"35.37251961","139.50238033","160"
2016-6-8T11:11:27,"35.37235367","139.50225349","160"
2016-6-8T11:11:28,"35.37229962","139.50221993","160"
2016-6-8T11:11:31,"35.37213307","139.50210196","160"
2016-6-8T11:11:32,"35.3720806","139.50206482","160"
2016-6-8T11:11:35,"35.37190694","139.50196011","160"
2016-6-8T11:11:36,"35.37184333","139.50190564","160"
2016-6-8T11:11:39,"35.37169655","139.50177781","160"
2016-6-8T11:11:40,"35.37163261","139.50173905","160"
2016-6-8T11:11:41,"35.37157775","139.50171007","160"
2016-6-8T11:11:44,"35.37148237","139.50164293","160"
2016-6-8T11:11:47,"35.37144248","139.50160969","160"
2016-6-8T11:11:48,"35.37142353","139.50160046","160"
2016-6-8T11:11:51,"35.37134343","139.50155912","160"
2016-6-8T11:11:52,"35.37132464","139.50154576","160"
2016-6-8T11:11:53,"35.37128342","139.50151725","160"
2016-6-8T11:11:56,"35.37111753","139.50143224","159"
2016-6-8T11:11:57,"35.37105785","139.50140282","159"
2016-6-8T11:12:0,"35.37086115","139.50128475","159"
2016-6-8T11:12:1,"35.37080002","139.50125114","159"
2016-6-8T11:12:4,"35.37062053","139.5011439","159"
2016-6-8T11:12:5,"35.37056954","139.50111759","159"
2016-6-8T11:12:8,"35.37039234","139.50101435","159"
2016-6-8T11:12:9,"35.37033773","139.50097873","159"
2016-6-8T11:12:12,"35.37017145","139.50088127","159"
2016-6-8T11:12:13,"35.37014669","139.50085892","159"
2016-6-8T11:12:14,"35.37009933","139.50083638","159"
2016-6-8T11:12:17,"35.36994312","139.50075219","159"
2016-6-8T11:12:18,"35.36988656","139.50072187","159"
2016-6-8T11:12:21,"35.36970195","139.50062824","159"
2016-6-8T11:12:22,"35.36963506","139.50059127","159"
2016-6-8T11:12:25,"35.36947437","139.50050149","159"
2016-6-8T11:12:26,"35.36943169","139.50048734","159"
2016-6-8T11:12:29,"35.36937006","139.50046594","159"
2016-6-8T11:12:30,"35.36935952","139.50045483","159"
2016-6-8T11:12:33,"35.36932676","139.50043059","159"
2016-6-8T11:12:34,"35.36932007","139.50042655","159"
2016-6-8T11:12:37,"35.36927573","139.50040579","159"
2016-6-8T11:12:38,"35.36926974","139.50040399","159"
2016-6-8T11:12:41,"35.36925454","139.50039757","159"
2016-6-8T11:12:42,"35.3692499","139.50039509","159"
2016-6-8T11:12:45,"35.36924109","139.50038829","159"
2016-6-8T11:12:46,"35.36923914","139.50038739","159"
2016-6-8T11:12:49,"35.36923683","139.50038655","159"
2016-6-8T11:12:50,"35.3692366","139.5003865","159"
2016-6-8T11:12:53,"35.36923634","139.50038651","159"
2016-6-8T11:12:56,"35.3692362","139.50038659","159"
2016-6-8T11:12:57,"35.36923617","139.50038662","159"
2016-6-8T11:13:0,"35.3692361","139.50038671","159"
2016-6-8T11:13:1,"35.36923608","139.50038674","159"
2016-6-8T11:13:4,"35.369236","139.50038677","159"
2016-6-8T11:13:5,"35.36923598","139.50038679","159"
2016-6-8T11:13:8,"35.36923592","139.50038685","159"
2016-6-8T11:13:9,"35.36923593","139.50038688","159"
2016-6-8T11:13:10,"35.3692359","139.50038688","159"
2016-6-8T11:13:13,"35.36921373","139.50037614","159"
2016-6-8T11:13:14,"35.36919516","139.5003667","159"
2016-6-8T11:13:17,"35.36911951","139.50033014","159"
2016-6-8T11:13:18,"35.36909202","139.50031473","159"
2016-6-8T11:13:21,"35.3690123","139.50026301","159"
2016-6-8T11:13:22,"35.36898045","139.50024437","159"
2016-6-8T11:13:25,"35.36882455","139.50017553","159"
2016-6-8T11:13:26,"35.36877482","139.50014483","159"
2016-6-8T11:13:29,"35.36861663","139.50006434","159"
2016-6-8T11:13:30,"35.36856148","139.50003165","159"
2016-6-8T11:13:33,"35.36839121","139.49992093","159"
2016-6-8T11:13:34,"35.36833097","139.49989434","159"
2016-6-8T11:13:37,"35.36815","139.49980806","159"
2016-6-8T11:13:38,"35.36809865","139.49978936","159"
2016-6-8T11:13:41,"35.36793425","139.49969347","159"
2016-6-8T11:13:42,"35.36787922","139.49965857","159"
2016-6-8T11:13:45,"35.36772638","139.49956891","159"
2016-6-8T11:13:46,"35.36768348","139.49953667","159"
2016-6-8T11:13:49,"35.36752267","139.49945903","159"
2016-6-8T11:13:50,"35.36746644","139.49943585","159"
2016-6-8T11:13:53,"35.36727355","139.49931921","159"
2016-6-8T11:13:54,"35.36720962","139.49927863","159"
2016-6-8T11:13:57,"35.36701104","139.49916065","159"
2016-6-8T11:13:58,"35.36693827","139.49911909","159"
2016-6-8T11:13:59,"35.36686441","139.49907605","159"
2016-6-8T11:14:2,"35.36664477","139.49894776","159"
2016-6-8T11:14:3,"35.36657387","139.49889834","159"
2016-6-8T11:14:6,"35.36633578","139.49874257","159"
2016-6-8T11:14:7,"35.36626333","139.49868318","159"
2016-6-8T11:14:10,"35.36606932","139.49855565","159"
2016-6-8T11:14:11,"35.36601731","139.49851873","159"
2016-6-8T11:14:14,"35.36586993","139.49841591","159"
2016-6-8T11:14:15,"35.36582083","139.49838983","159"
2016-6-8T11:14:18,"35.36570722","139.49832982","159"
2016-6-8T11:14:19,"35.36566702","139.49830366","159"
2016-6-8T11:14:22,"35.36555613","139.49822833","159"
2016-6-8T11:14:23,"35.36552239","139.49821037","159"
2016-6-8T11:14:26,"35.3654142","139.49813957","159"
2016-6-8T11:14:27,"35.36538414","139.49812159","159"
2016-6-8T11:14:30,"35.36529592","139.49805959","159"
2016-6-8T11:14:31,"35.36526444","139.49803962","159"
2016-6-8T11:14:34,"35.36515142","139.4979584","159"
2016-6-8T11:14:35,"35.36510321","139.4979282","159"
2016-6-8T11:14:36,"35.36504904","139.49790822","159"
2016-6-8T11:14:39,"35.36485821","139.4977922","158"
2016-6-8T11:14:40,"35.36478396","139.49775069","158"
2016-6-8T11:14:43,"35.36454622","139.49760722","158"
2016-6-8T11:14:44,"35.36444288","139.49756386","158"
2016-6-8T11:14:47,"35.36414219","139.4974089","158"
2016-6-8T11:14:48,"35.36404577","139.49735789","158"
2016-6-8T11:14:51,"35.36374865","139.49715927","157"
2016-6-8T11:14:52,"35.36364249","139.4970809","157"
2016-6-8T11:14:55,"35.36330785","139.4968078","157"
2016-6-8T11:14:56,"35.36319307","139.49671442","157"
2016-6-8T11:14:59,"35.36284323","139.49641555","157"
2016-6-8T11:15:0,"35.36272393","139.49631276","157"
2016-6-8T11:15:3,"35.36238059","139.49601313","157"
2016-6-8T11:15:4,"35.36226279","139.4959073","157"
2016-6-8T11:15:7,"35.36192077","139.49559633","157"
2016-6-8T11:15:8,"35.36180372","139.49549964","157"
2016-6-8T11:15:11,"35.3614599","139.49514185","157"
2016-6-8T11:15:12,"35.36135053","139.49502405","157"
2016-6-8T11:15:20,"35.36042586","139.49405036","157"
2016-6-8T11:15:21,"35.36028311","139.49394691","157"
2016-6-8T11:15:24,"35.35993144","139.49357599","157"
2016-6-8T11:15:25,"35.35978912","139.49345718","157"
2016-6-8T11:15:28,"35.35936521","139.49310875","157"
2016-6-8T11:15:29,"35.35925165","139.49297077","157"
2016-6-8T11:15:32,"35.35890939","139.49254634","157"
2016-6-8T11:15:33,"35.35879591","139.49238328","157"
2016-6-8T11:15:36,"35.35846616","139.49189974","157"
2016-6-8T11:15:37,"35.35835396","139.49172543","157"
2016-6-8T11:15:40,"35.35800248","139.49124042","157"
2016-6-8T11:15:41,"35.35789347","139.49109911","157"
2016-6-8T11:15:44,"35.35757159","139.49062142","157"
2016-6-8T11:15:45,"35.35746401","139.4904738","157"
2016-6-8T11:15:48,"35.35714819","139.49002213","157"
2016-6-8T11:15:49,"35.35704447","139.48987223","157"
2016-6-8T11:15:52,"35.3567332","139.48943112","157"
2016-6-8T11:15:53,"35.35662577","139.48929177","157"
2016-6-8T11:15:56,"35.35632891","139.48884195","157"
2016-6-8T11:15:57,"35.35622892","139.48870861","157"
2016-6-8T11:15:58,"35.35613349","139.48858132","157"
2016-6-8T11:16:1,"35.35583657","139.48816211","157"
2016-6-8T11:16:2,"35.35573636","139.48802121","157"
2016-6-8T11:16:5,"35.35544393","139.48760822","157"
2016-6-8T11:16:8,"35.35514871","139.4871735","157"
2016-6-8T11:16:9,"35.35504455","139.48702686","157"
2016-6-8T11:16:12,"35.35472809","139.48657439","157"
2016-6-8T11:16:13,"35.35461855","139.48642355","157"
2016-6-8T11:16:16,"35.3542969","139.4859711","157"
2016-6-8T11:16:17,"35.35419226","139.48582096","157"
2016-6-8T11:16:20,"35.3538695","139.48536539","157"
2016-6-8T11:16:21,"35.35376234","139.48521327","157"
2016-6-8T11:16:24,"35.35343768","139.48476347","157"
2016-6-8T11:16:25,"35.35333097","139.48461267","157"
2016-6-8T11:16:28,"35.35302247","139.4841733","157"
2016-6-8T11:16:29,"35.35291885","139.48402655","157"
2016-6-8T11:16:30,"35.35281882","139.48388303","157"
2016-6-8T11:16:33,"35.35252991","139.48344119","157"
2016-6-8T11:16:34,"35.35243776","139.48329786","157"
2016-6-8T11:16:37,"35.35216987","139.48284421","157"
2016-6-8T11:16:38,"35.35207972","139.48269636","157"
2016-6-8T11:16:41,"35.35185198","139.48221885","157"
2016-6-8T11:16:42,"35.35177886","139.48204673","157"
2016-6-8T11:16:45,"35.35156168","139.4815549","157"
2016-6-8T11:16:46,"35.35149514","139.48139366","157"
2016-6-8T11:16:49,"35.35130932","139.48086367","157"
2016-6-8T11:16:50,"35.35125378","139.48068018","157"
2016-6-8T11:16:53,"35.35109814","139.48012614","157"
2016-6-8T11:16:54,"35.35104887","139.47994802","157"
2016-6-8T11:16:57,"35.3509122","139.47937257","157"
2016-6-8T11:16:58,"35.35087631","139.47917779","157"
2016-6-8T11:17:1,"35.35077422","139.47859279","157"
2016-6-8T11:17:2,"35.35074362","139.47840648","157"
2016-6-8T11:17:5,"35.35066157","139.47786191","157"
2016-6-8T11:17:6,"35.35063399","139.47768591","157"
2016-6-8T11:17:9,"35.35055008","139.47711975","157"
2016-6-8T11:17:10,"35.35052106","139.47692194","157"
2016-6-8T11:17:13,"35.35042935","139.47637713","157"
2016-6-8T11:17:14,"35.35040554","139.47619744","157"
2016-6-8T11:17:17,"35.35031956","139.47569318","157"
2016-6-8T11:17:18,"35.35029216","139.47553899","157"
2016-6-8T11:17:19,"35.3502597","139.47537862","157"
2016-6-8T11:17:22,"35.35020642","139.47491821","157"
2016-6-8T11:17:23,"35.35018433","139.47476841","157"
2016-6-8T11:17:26,"35.35010922","139.47435712","157"
2016-6-8T11:17:27,"35.35008952","139.47421664","157"
2016-6-8T11:17:30,"35.3500271","139.47381232","156"
2016-6-8T11:17:31,"35.35000722","139.47367045","156"
2016-6-8T11:17:34,"35.34993422","139.47323823","156"
2016-6-8T11:17:35,"35.34991017","139.47309569","156"
2016-6-8T11:17:38,"35.34984791","139.47268107","156"
2016-6-8T11:17:39,"35.34982893","139.47253627","156"
2016-6-8T11:17:42,"35.34976456","139.47209549","155"
2016-6-8T11:17:43,"35.34974012","139.4719504","155"
2016-6-8T11:17:46,"35.34966668","139.4715203","155"
2016-6-8T11:17:47,"35.34965123","139.47138959","155"
2016-6-8T11:17:50,"35.34960829","139.4710562","155"
2016-6-8T11:17:51,"35.34959501","139.47096349","155"
2016-6-8T11:17:52,"35.34956849","139.470878","155"
2016-6-8T11:17:55,"35.34954239","139.47073368","155"
2016-6-8T11:17:56,"35.34953229","139.47069607","155"
2016-6-8T11:17:59,"35.34952169","139.47061934","155"
2016-6-8T11:18:0,"35.34951882","139.47060088","155"
2016-6-8T11:18:3,"35.34950657","139.47058978","155"
2016-6-8T11:18:4,"35.34950843","139.47059048","155"
2016-6-8T11:18:7,"35.34951019","139.47059018","155"
2016-6-8T11:18:8,"35.34951411","139.4705926","155"
2016-6-8T11:18:11,"35.3495189","139.47059396","155"
2016-6-8T11:18:12,"35.34952079","139.47059423","155"
2016-6-8T11:18:15,"35.34952271","139.47059534","155"
2016-6-8T11:18:16,"35.34952258","139.4705953","155"
2016-6-8T11:18:19,"35.3495231","139.4705956","155"
2016-6-8T11:18:20,"35.34952311","139.47059563","155"
2016-6-8T11:18:23,"35.34952311","139.4705957","155"
2016-6-8T11:18:24,"35.34952441","139.47059635","155"
2016-6-8T11:18:27,"35.34952519","139.47059679","155"
2016-6-8T11:18:28,"35.3495257","139.4705971","155"
2016-6-8T11:18:31,"35.34952635","139.47059768","155"
2016-6-8T11:18:32,"35.34952637","139.47059565","155"
2016-6-8T11:18:35,"35.34952371","139.47055471","155"
2016-6-8T11:18:36,"35.34951677","139.47050666","155"
2016-6-8T11:18:39,"35.34947447","139.4702764","155"
2016-6-8T11:18:40,"35.34945757","139.47018594","155"
2016-6-8T11:18:43,"35.34941506","139.46989595","155"
2016-6-8T11:18:44,"35.3493939","139.4697876","155"
2016-6-8T11:18:47,"35.34933646","139.46941675","155"
2016-6-8T11:18:48,"35.34931852","139.46928037","155"
2016-6-8T11:18:51,"35.34926801","139.46885409","155"
2016-6-8T11:18:52,"35.34926281","139.46870776","155"
2016-6-8T11:18:55,"35.349235","139.46823244","155"
2016-6-8T11:18:56,"35.34922646","139.46806597","155"
2016-6-8T11:18:59,"35.3491966","139.46755856","155"
2016-6-8T11:19:0,"35.3491872","139.46738588","155"
2016-6-8T11:19:3,"35.34916475","139.466857","155"
2016-6-8T11:19:4,"35.34915484","139.46668399","155"
2016-6-8T11:19:7,"35.34910524","139.46615829","155"
2016-6-8T11:19:8,"35.34910451","139.46597986","155"
2016-6-8T11:19:11,"35.34908659","139.46544728","155"
2016-6-8T11:19:12,"35.34908786","139.46526546","155"
2016-6-8T11:19:15,"35.34907476","139.464719","155"
2016-6-8T11:19:16,"35.34906705","139.46453864","155"
2016-6-8T11:19:19,"35.34903941","139.46399177","154"
2016-6-8T11:19:20,"35.349032","139.46380803","154"
2016-6-8T11:19:21,"35.34902372","139.46363049","154"
2016-6-8T11:19:24,"35.34899752","139.4630869","154"
2016-6-8T11:19:25,"35.34899075","139.46290806","154"
2016-6-8T11:19:28,"35.34895538","139.46235654","154"
2016-6-8T11:19:29,"35.34895041","139.46217632","154"
2016-6-8T11:19:32,"35.3489294","139.46161893","154"
2016-6-8T11:19:33,"35.34892336","139.46142394","154"
2016-6-8T11:19:36,"35.34890154","139.46083996","154"
2016-6-8T11:19:37,"35.34889174","139.46064035","154"
2016-6-8T11:19:40,"35.34885629","139.460076","154"
2016-6-8T11:19:41,"35.34884608","139.45991113","154"
2016-6-8T11:19:44,"35.34883171","139.45947198","154"
2016-6-8T11:19:45,"35.34882579","139.45937603","154"
2016-6-8T11:19:48,"35.34882201","139.4591843","154"
2016-6-8T11:19:49,"35.34882164","139.45915757","154"
2016-6-8T11:19:52,"35.34882903","139.45914437","154"
2016-6-8T11:19:53,"35.34882954","139.45914187","154"
2016-6-8T11:19:56,"35.34882925","139.45913865","154"
2016-6-8T11:19:57,"35.34882924","139.45913684","154"
2016-6-8T11:20:0,"35.34883095","139.45913771","154"
2016-6-8T11:20:1,"35.34883046","139.45913622","154"
2016-6-8T11:20:4,"35.34883025","139.45913581","154"
2016-6-8T11:20:5,"35.34883017","139.45913567","154"
2016-6-8T11:20:8,"35.3488302","139.45913563","154"
2016-6-8T11:20:9,"35.34883019","139.45913559","154"
2016-6-8T11:20:12,"35.34883018","139.45913557","154"
2016-6-8T11:20:13,"35.34883018","139.45913559","154"
2016-6-8T11:20:16,"35.34883017","139.45913562","154"
2016-6-8T11:20:17,"35.34883018","139.45913563","154"
2016-6-8T11:20:20,"35.34882458","139.45907683","154"
2016-6-8T11:20:21,"35.34882474","139.45904839","154"
2016-6-8T11:20:22,"35.34882904","139.45901064","154"
2016-6-8T11:20:25,"35.34881841","139.45882841","154"
2016-6-8T11:20:26,"35.3488161","139.45875588","154"
2016-6-8T11:20:29,"35.34879757","139.45853637","154"
2016-6-8T11:20:30,"35.34878819","139.45845972","154"
2016-6-8T11:20:33,"35.348766","139.45817168","154"
2016-6-8T11:20:34,"35.34875439","139.45807737","154"
2016-6-8T11:20:37,"35.34872596","139.45775606","154"
2016-6-8T11:20:38,"35.34871695","139.45763416","154"
2016-6-8T11:20:41,"35.34867764","139.45727843","154"
2016-6-8T11:20:42,"35.34865921","139.45715417","154"
2016-6-8T11:20:45,"35.3486235","139.45677493","154"
2016-6-8T11:20:46,"35.34861039","139.45665979","154"
2016-6-8T11:20:49,"35.34856845","139.45628706","153"
2016-6-8T11:20:50,"35.34855218","139.4561533","153"
2016-6-8T11:20:53,"35.34850494","139.45578272","153"
2016-6-8T11:20:54,"35.34849304","139.45565778","153"
2016-6-8T11:20:57,"35.34846155","139.455274","153"
2016-6-8T11:20:58,"35.34845221","139.45515016","153"
2016-6-8T11:21:1,"35.34840258","139.45476809","153"
2016-6-8T11:21:2,"35.34838933","139.45463705","153"
2016-6-8T11:21:5,"35.34834738","139.4542064","152"
2016-6-8T11:21:6,"35.34832807","139.45406937","152"
2016-6-8T11:21:9,"35.34828502","139.45366782","152"
2016-6-8T11:21:10,"35.34827742","139.45353822","152"
2016-6-8T11:21:13,"35.34825007","139.45317708","152"
2016-6-8T11:21:14,"35.34823772","139.45306087","152"
2016-6-8T11:21:17,"35.34820836","139.452759","152"
2016-6-8T11:21:18,"35.34820321","139.45267402","152"
2016-6-8T11:21:21,"35.34817949","139.45253224","152"
2016-6-8T11:21:22,"35.34817248","139.45251874","152"
2016-6-8T11:21:23,"35.34817327","139.45252009","152"
2016-6-8T11:21:26,"35.34816142","139.45251952","152"
2016-6-8T11:21:27,"35.34816061","139.45251738","152"
2016-6-8T11:21:30,"35.34816104","139.45251148","152"
2016-6-8T11:21:31,"35.3481596","139.45250915","152"
2016-6-8T11:21:34,"35.34816209","139.45251047","152"
2016-6-8T11:21:35,"35.34816206","139.45251052","152"
2016-6-8T11:21:38,"35.34816202","139.45251062","152"
2016-6-8T11:21:39,"35.34816201","139.45251061","152"
2016-6-8T11:21:42,"35.34816201","139.45251061","152"
2016-6-8T11:21:43,"35.34816185","139.45250932","152"
2016-6-8T11:21:46,"35.34814487","139.45242411","152"
2016-6-8T11:21:47,"35.34814076","139.45238425","152"
2016-6-8T11:21:50,"35.34812503","139.45223614","152"
2016-6-8T11:21:51,"35.34812","139.45218146","152"
2016-6-8T11:21:54,"35.34809586","139.45196792","152"
2016-6-8T11:21:55,"35.34808923","139.451884","152"
2016-6-8T11:21:58,"35.3480677","139.45156365","151"
2016-6-8T11:21:59,"35.34805958","139.45145103","151"
2016-6-8T11:22:2,"35.34801878","139.45107934","151"
2016-6-8T11:22:3,"35.34799996","139.45094184","151"
2016-6-8T11:22:6,"35.34795174","139.45052252","150"
2016-6-8T11:22:7,"35.34793523","139.45039196","150"
2016-6-8T11:22:10,"35.3478964","139.45004778","150"
2016-6-8T11:22:11,"35.34788566","139.44993806","150"
2016-6-8T11:22:14,"35.34785456","139.4496166","149"
2016-6-8T11:22:15,"35.34783984","139.44950019","149"
2016-6-8T11:22:18,"35.34779744","139.44913386","149"
2016-6-8T11:22:19,"35.3477829","139.44901322","149"
2016-6-8T11:22:22,"35.34775206","139.44861789","148"
2016-6-8T11:22:23,"35.34773632","139.44848458","148"
2016-6-8T11:22:24,"35.3477295","139.44833415","148"
2016-6-8T11:22:27,"35.34770562","139.44786097","148"
2016-6-8T11:22:28,"35.3476904","139.4477047","148"
2016-6-8T11:22:31,"35.34765503","139.44723312","148"
2016-6-8T11:22:32,"35.34763875","139.44706218","148"
2016-6-8T11:22:35,"35.34759519","139.44654252","147"
2016-6-8T11:22:36,"35.34758302","139.44636656","147"
2016-6-8T11:22:39,"35.34754762","139.44582737","147"
2016-6-8T11:22:40,"35.34754578","139.44565649","147"
2016-6-8T11:22:43,"35.34751561","139.4451483","147"
2016-6-8T11:22:44,"35.34750038","139.44497764","147"
2016-6-8T11:22:47,"35.3474658","139.4444872","147"
2016-6-8T11:22:48,"35.34746081","139.44433636","147"
2016-6-8T11:22:51,"35.34743287","139.44386713","147"
2016-6-8T11:22:52,"35.3474263","139.44370995","147"
2016-6-8T11:22:55,"35.34738983","139.44321466","147"
2016-6-8T11:22:56,"35.34737997","139.44304179","147"
2016-6-8T11:22:57,"35.34737051","139.44285372","147"
2016-6-8T11:23:0,"35.3473577","139.44226534","146"
2016-6-8T11:23:3,"35.3473279","139.44168603","146"
2016-6-8T11:23:4,"35.34731063","139.44149454","146"
2016-6-8T11:23:5,"35.34729957","139.44130662","146"
2016-6-8T11:23:8,"35.34726462","139.44073503","146"
2016-6-8T11:23:9,"35.34725276","139.44054465","146"
2016-6-8T11:23:12,"35.34721236","139.43999803","146"
2016-6-8T11:23:13,"35.34719872","139.43981561","146"
2016-6-8T11:23:16,"35.34717266","139.43928024","146"
2016-6-8T11:23:17,"35.34715976","139.43910551","146"
2016-6-8T11:23:20,"35.34711892","139.43860378","146"
2016-6-8T11:23:21,"35.34711856","139.43843986","146"
2016-6-8T11:23:24,"35.3470944","139.43797578","146"
2016-6-8T11:23:25,"35.34709045","139.43784667","146"
2016-6-8T11:23:28,"35.34705137","139.43752698","146"
2016-6-8T11:23:29,"35.34704503","139.43744241","146"
2016-6-8T11:23:32,"35.34703822","139.43723135","146"
2016-6-8T11:23:33,"35.34704075","139.43714929","146"
2016-6-8T11:23:36,"35.34701043","139.43683902","144"
2016-6-8T11:23:37,"35.34699854","139.43670455","144"
2016-6-8T11:23:38,"35.34699455","139.43656496","144"
2016-6-8T11:23:41,"35.34697264","139.43609239","144"
